field_id,crop,profit
F3,Rice,10799418056.339495
F3,Groundnut,136068508.0
F3,Maize,163225615.48710012
F3,Onion,78667513.29153605
F3,Rice,542506793.9495797
F3,Banana,1556603681.4180996
F3,Coconut,113749886250.0
F3,Turmeric,1288761750.0
F3,Groundnut,2096633.9999999998
F3,Maize,45743988.81011352
F3,Onion,51134947.28894802
F3,Rice,10227893711.495796
F3,Groundnut,196810122.0
F3,Maize,189857021.94582045
F3,Onion,61181116.340307645
F3,Rice,1980368550.6554618
F3,Banana,2261527459.191855
F3,Coconut,111104557200.0
F3,Turmeric,1153941000.0
F3,Groundnut,2142213.0
F3,Maize,15138346.751805987
F3,Onion,51241312.23390683
F3,Rice,7074583909.300839
F3,Soyabean,0.0
F3,Groundnut,118535786.0
F3,Maize,300074927.47626424
F3,Onion,72142023.91831304
F3,Rice,80774449.05882351
F3,Banana,1673995339.964706
F3,Brinjal,216097623.47350228
F3,Cabbage,0.0
F3,Coconut,91900153800.0
F3,Mango,251339550.0
F3,Orange,166530000.0
F3,Papaya,72702725.72727272
F3,Tomato,63079412.84258215
F3,Turmeric,1490867250.0
F3,Groundnut,3859022.0
F3,Maize,44824275.50412797
F3,Onion,34058055.37581104
F3,Rice,5282769282.453781
F3,Soyabean,22411859.670329668
F3,Groundnut,169827354.0
F3,Maize,862744786.9009289
F3,Onion,17890583.742071882
F3,Rice,184156993.7445378
F3,Banana,466101604.9719457
F3,Brinjal,165350829.33227724
F3,Cabbage,0.0
F3,Coconut,92085903000.0
F3,Mango,62970600.0
F3,Orange,472842500.0
F3,Papaya,51191072.454545446
F3,Tomato,122516467.598931
F3,Turmeric,1540112250.0
F3,Groundnut,2673968.0
F3,Maize,54518188.01393189
F3,Onion,76242392.54647517
F3,Rice,9121562669.132772
F3,Soyabean,8123675.192307692
F3,Groundnut,175965326.0
F3,Maize,1877786041.390093
F3,Onion,28420713.292994093
F3,Rice,775719089.5260503
F3,Banana,1995128509.2977376
F3,Coconut,51767188200.0
F3,Tapioca,221400.0
F3,Turmeric,1717746000.0
F3,Groundnut,3995758.9999999995
F3,Maize,38842782.39731682
F3,Onion,132317991.52875993
F3,Rice,9763328518.62857
F3,Soyabean,10544555.357142856
F3,Groundnut,247068566.0
F3,Maize,1591191291.4205368
F3,Onion,31835028.026171904
F3,Rice,1220191843.2705882
F3,Banana,1819967971.9683259
F3,Coconut,39743449200.0
F3,Turmeric,1714881750.0
F3,Groundnut,2628389.0
F3,Maize,20837883.954592366
F3,Onion,53326065.15509951
F3,Rice,8574462067.65378
F3,Soyabean,2807721.8406593404
F3,Groundnut,126253829.99999999
F3,Maize,1881558879.915377
F3,Onion,39849626.62881825
F3,Rice,1104121639.6941175
F3,Banana,1914362430.2506788
F3,Coconut,56246811075.0
F3,Turmeric,1610361750.0
F3,Maize,20139707.43034056
F3,Onion,95728450.4629292
F3,Rice,10675133687.394957
F3,Groundnut,136737000.0
F3,Maize,3470742913.8286896
F3,Rice,929699142.8571427
F3,Groundnut,5317550.0
F3,Maize,16930780.713106297
F3,Onion,57107338.94838522
F3,Rice,10492704840.292435
F3,Groundnut,186129443.0
F3,Maize,6383508520.063984
F3,Onion,8945291.871035941
F3,Rice,2052578829.9630249
F3,Banana,1930804766.3321266
F3,Coconut,29384204850.0
F3,Turmeric,1525288500.0
F3,Groundnut,4314812.0
F3,Maize,12835706.868937049
F3,Onion,62266038.77888751
F3,Rice,7472877959.737814
F3,Groundnut,150623402.0
F3,Maize,3556303104.2285867
F3,Onion,5679888.060800467
F3,Rice,4193741581.7848735
F3,Banana,1351273112.6479638
F3,Coconut,31527609750.0
F3,Turmeric,1221125250.0
F3,Groundnut,6715306.0
F3,Maize,5384015.119711042
F3,Onion,65377213.41893271
F3,Rice,7106839000.739494
F3,Soyabean,149745.16483516482
F3,Groundnut,198906756.0
F3,Maize,6071296062.243034
F3,Onion,7036041.109025297
F3,Rice,2207280767.3344536
F3,Wheat,426485.85536261485
F3,Banana,1672891827.4760182
F3,Turmeric,1760106750.0
F3,Groundnut,7247061.0
F3,Maize,19616075.037151705
F3,Onion,73503495.21378581
F3,Rice,11822721496.42689
F3,Soyabean,99830.10989010989
F3,Groundnut,209283575.0
F3,Maize,4211420933.994324
F3,Rice,427224100.23529404
F3,Banana,2386985794.0307693
F3,Coconut,35989480800.0
F3,Turmeric,2197784250.0
F3,Brinjal,60158222.100614436
F3,Cabbage,7540466.585094548
F3,Groundnut,10847802.0
F3,Lemon,316017208.8131868
F3,Maize,28994465.463880293
F3,Mango,133787850.0
F3,Onion,68940439.07505286
F3,Papaya,224700044.7272727
F3,Rice,6647655125.2638645
F3,Soyabean,3806022.9395604394
F3,Tomato,238241364.89455286
F3,Turmeric,1642923750.0
F3,Brinjal,45334052.48895929
F3,Cabbage,4488953.0478309225
F3,Groundnut,204801640.0
F3,Maize,4448049069.8292055
F3,Onion,537142.9720419917
F3,Rice,327068158.45714283
F3,Tomato,66393007.01604381
F3,Coconut,41277600000.0
F3,Brinjal,37027647.91186636
F3,Cabbage,5146764.349276973
F3,Groundnut,14509315.0
F3,Lemon,331111563.34615386
F3,Maize,32559193.67905057
F3,Mango,130876200.0
F3,Onion,63095685.34956623
F3,Papaya,188140483.90909088
F3,Rice,9982956269.082352
F3,Soyabean,8697698.324175823
F3,Tomato,158256565.58997568
F3,Turmeric,1852114500.0
F3,Brinjal,29236296.60618279
F3,Cabbage,3660598.0756395985
F3,Groundnut,255105662.99999997
F3,Maize,4319255640.812178
F3,Onion,1872023.03127506
F3,Rice,2004737605.8352938
F3,Soyabean,1085652.445054945
F3,Tomato,66704467.56498538
F3,Banana,2336511132.79819
F3,Coconut,37674000000.0
F3,Brinjal,98440727.0737327
F3,Cabbage,3605780.4671857613
F3,Groundnut,19720514.0
F3,Lemon,338041449.09890115
F3,Maize,8156581.509287926
F3,Mango,162657600.0
F3,Onion,39838990.134322375
F3,Papaya,88762795.63636363
F3,Rice,10939715125.815125
F3,Soyabean,15935381.29120879
F3,Tomato,57464471.27971892
F3,Turmeric,1950554250.0
F3,Brinjal,116898363.4000576
F3,Cabbage,2174431.802002224
F3,Groundnut,300380803.0
F3,Maize,4101921344.695563
F3,Onion,3760000.8042939417
F3,Rice,1222193430.8369746
F3,Soyabean,149745.16483516482
F3,Tomato,61426941.59680884
F3,Coconut,49713300000.0
F3,Rice,12161908556.6521
F3,Groundnut,723186800.0
F3,Maize,671323.581011352
F3,Rice,847666865.5462184
F3,Groundnut,486176000.0
F3,Rice,302972544.2016806
F3,Groundnut,1663633500.0
F3,Maize,671323.581011352
F3,Rice,1857210758.3193274
F3,Groundnut,896387000.0
F3,Rice,455005698.15126044
F3,Wheat,
F3,Groundnut,527197099.99999994
F3,Maize,1980404.5639834884
F3,Rice,1470937170.917647
F3,Groundnut,612399444.0
F3,Maize,355801.49793601653
F3,Rice,141325207.35126048
F3,Wheat,830124.2541879468
F3,Onion,222260188.98592988
F3,Groundnut,2645906529.0
F3,Maize,1819286.9045407637
F3,Onion,146836806.51563752
F3,Rice,1860710802.1512601
F3,Groundnut,495124677.0
F3,Maize,1846139.847781218
F3,Onion,74269322.81748925
F3,Rice,67091465.20336133
F3,Wheat,510259.86266598565
F3,Banana,1785792190.193665
F3,Coconut,12801789000.0
F3,Turmeric,1250672250.0
F3,Groundnut,663827749.0
F3,Maize,953279.4850361198
F3,Onion,84570767.73675002
F3,Rice,1059671083.0285712
F3,Groundnut,529081031.99999994
F3,Maize,1349360.3978328174
F3,Onion,51592316.552270904
F3,Rice,1074415017.670588
F3,Wheat,205627.10883554645
F3,Banana,1464890758.483258
F3,Coconut,10859940000.0
F3,Turmeric,613251000.0
F3,Groundnut,178943154.0
F3,Maize,886147.1269349846
F3,Onion,94249977.72800174
F3,Rice,617145228.6655462
F3,Groundnut,376360996.0
F3,Maize,1161389.7951496388
F3,Onion,41136642.46281986
F3,Rice,179880377.68739492
F3,Wheat,213242.92768130742
F3,Banana,3305836502.8615384
F3,Brinjal,64728149.308755755
F3,Coconut,13479716250.0
F3,Mango,2194323075.0
F3,Orange,844285000.0
F3,Papaya,2617253283.545454
F3,Tomato,226622156.0826494
F3,Turmeric,513957000.0
F3,Groundnut,329855223.0
F3,Maize,785448.5897832818
F3,Onion,94691392.24958082
F3,Rice,656531659.4117646
F3,Groundnut,507901989.99999994
F3,Maize,147691.18782249742
F3,Onion,46614437.12819859
F3,Rice,262853291.7781512
F3,Wheat,91389.82614913175
F3,Banana,1752675780.4081447
F3,Brinjal,74532890.67540322
F3,Coconut,8332915500.0
F3,Mango,8864444400.0
F3,Orange,1835080000.0
F3,Papaya,1803942387.8181815
F3,Tomato,344579187.3123525
F3,Turmeric,865355250.0
F3,Groundnut,1661005111.0
F3,Maize,2410051.6558307535
F3,Onion,91931221.92789969
F3,Rice,1636478306.5310922
F3,Groundnut,691372658.0
F3,Onion,72264343.60501567
F3,Rice,124951564.79999998
F3,Wheat,
F3,Banana,2179150251.911312
F3,Coconut,14851991700.0
F3,Turmeric,1281626250.0
F3,Groundnut,260453598.99999997
F3,Maize,5397441.59133127
F3,Onion,47880179.97320843
F3,Rice,938755506.2722688
F3,Soyabean,24957.527472527472
F3,Groundnut,641585197.0
F3,Maize,46992.65067079464
F3,Onion,83735802.91882336
F3,Rice,610221704.460504
F3,Wheat,365559.304596527
F3,Banana,2170509749.124887
F3,Coconut,7870262400.0
F3,Turmeric,960126750.0
F3,Groundnut,189471903.0
F3,Maize,2947110.520639835
F3,Onion,93250147.24538893
F3,Rice,1252282870.1546216
F3,Groundnut,503754300.99999994
F3,Maize,1779007.4896800828
F3,Onion,56325556.60293796
F3,Rice,119909314.15462182
F3,Wheat,60926.550766087836
F3,Banana,3041865280.442534
F3,Coconut,15246913500.0
F3,Turmeric,1227909000.0
F3,Groundnut,4178074999.9999995
F3,Onion,42545977.98352409
F3,Rice,1520331539.495798
F3,Groundnut,531754999.99999994
F3,Rice,492193663.86554617
F3,Groundnut,432742219.0
F3,Maize,19528802.97162023
F3,Onion,135833352.9596486
F3,Rice,953411939.8184873
F3,Soyabean,99830.10989010989
F3,Groundnut,545246384.0
F3,Maize,82868182.84004128
F3,Onion,21272988.991762046
F3,Rice,451407215.5865545
F3,Wheat,632112.9641981614
F3,Banana,2446542363.045249
F3,Coconut,23410787400.0
F3,Turmeric,1220924250.0
F3,Groundnut,545231191.0
F3,Maize,13909824.598555213
F3,Onion,129690777.38827732
F3,Rice,1681738248.332773
F3,Soyabean,374362.91208791203
F3,Groundnut,908480628.0
F3,Maize,41219267.87409701
F3,Onion,39019980.05813953
F3,Rice,373728117.7915966
F3,Wheat,601649.6888151175
F3,Banana,4209061474.8524885
F3,Coconut,15273633375.0
F3,Turmeric,1834426500.0
F3,Groundnut,1323705318.0
F3,Maize,14648280.5376677
F3,Onion,102365623.02835897
F3,Rice,882196985.4756302
F3,Soyabean,3019860.824175824
F3,Groundnut,786237750.0
F3,Maize,60405695.81940145
F3,Onion,74609690.64135744
F3,Rice,534806697.51932764
F3,Wheat,198011.28998978547
F3,Banana,5391839265.602715
F3,Garlic,456587.8676470588
F3,Potato,42107.883705028406
F3,Turmeric,2182759500.0
F3,Groundnut,184853231.0
F3,Maize,12775287.746646028
F3,Onion,306267222.51439816
F3,Rice,1543967772.9983191
F3,Soyabean,7849142.390109889
F3,Groundnut,734581550.0
F3,Maize,52819739.35397317
F3,Onion,16773751.820004374
F3,Rice,191397709.4218487
F3,Wheat,167548.01460674155
F3,Banana,5725905601.303167
F3,Coconut,21631428000.0
F3,Turmeric,3083490750.0
F3,Brinjal,114575941.37624808
F3,Grapes,614925.0
F3,Groundnut,169143669.0
F3,Lemon,146879334.04945058
F3,Maize,13540596.628998969
F3,Mango,5066591775.0
F3,Onion,248681241.31369832
F3,Papaya,1161603652.3636363
F3,Rice,673222493.435294
F3,Soyabean,3331829.9175824174
F3,Tomato,458063298.99197805
F3,Turmeric,880882500.0
F3,Brinjal,61553548.23588709
F3,Cabbage,158361.979977753
F3,Groundnut,485553087.0
F3,Maize,104699625.69453046
F3,Onion,25931773.580957934
F3,Papaya,575888354.4545454
F3,Potato,68903.80969913739
F3,Rice,210538574.12773106
F3,Soyabean,137266.4010989011
F3,Tomato,422323201.0009334
F3,Turmeric,6030000.0
F3,Wheat,15231.637691521959
F3,Coconut,20126925000.0
F3,Brinjal,101025358.03571428
F3,Grapes,614925.0
F3,Groundnut,657963251.0
F3,Lemon,79653134.15934066
F3,Maize,30457950.870485038
F3,Mango,3940942950.0
F3,Onion,129557821.2070788
F3,Papaya,843086406.2727271
F3,Rice,1627979762.6016805
F3,Soyabean,1310270.1923076923
F3,Tomato,1145837404.510276
F3,Turmeric,1975026000.0
F3,Brinjal,114688316.63546465
F3,Groundnut,567823182.0
F3,Maize,218374847.66718268
F3,Onion,51448723.87657651
F3,Rice,322080595.9966386
F3,Tomato,592830548.1826106
F3,Turmeric,3919500.0
F3,Wheat,60926.550766087836
F3,Banana,5494675594.42353
F3,Coconut,13247325000.0
F3,Wheat,60926.550766087836
F3,Brinjal,113583293.2531682
F3,Grapes,785737.5
F3,Groundnut,105788859.0
F3,Lemon,150943545.32967034
F3,Maize,8968883.042311663
F3,Mango,1920134475.0
F3,Onion,197540975.77750236
F3,Papaya,541385148.8181818
F3,Rice,1702421319.8521006
F3,Tomato,649758615.1835968
F3,Turmeric,1341373500.0
F3,Brinjal,79571048.13028033
F3,Groundnut,234503955.0
F3,Maize,129182796.69401446
F3,Onion,34866428.95749799
F3,Papaya,500213202.54545444
F3,Potato,199055.45024195247
F3,Rice,111443583.13613443
F3,Soyabean,
F3,Tomato,557583596.0607234
F3,Wheat,1485084.674923391
F3,Coconut,20761650000.0
F3,Rice,1813864902.988235
F3,Groundnut,72926400.0
F3,Maize,70488976.00619195
F3,Rice,7649783300.168066
F3,Groundnut,302340700.0
F3,Maize,55048533.64293086
F3,Rice,4303960149.579831
F3,Groundnut,50136900.0
F3,Maize,41622062.02270382
F3,Rice,8311510337.142856
F3,Groundnut,229414300.0
F3,Maize,57733827.96697627
F3,Rice,5372567282.016806
F3,Groundnut,57885330.0
F3,Maize,98167647.25129
F3,Rice,9127348679.092436
F3,Groundnut,200897039.0
F3,Maize,74778733.6888545
F3,Rice,5005018929.115966
F3,Onion,9227158.975176787
F3,Groundnut,35445269.0
F3,Maize,128927693.73323014
F3,Onion,819010.0761828388
F3,Rice,9502476814.416805
F3,Groundnut,213689545.0
F3,Maize,108754420.12383902
F3,Onion,4770467.781402639
F3,Rice,4465924677.90252
F3,Banana,289208553.0352941
F3,Coconut,333209126250.0
F3,Tapioca,190650.0
F3,Turmeric,612246000.0
F3,Groundnut,20799217.0
F3,Maize,80968337.10577916
F3,Onion,739236.3674637311
F3,Rice,7815018181.946218
F3,Groundnut,162033345.0
F3,Maize,117629317.8648091
F3,Onion,4961924.682328497
F3,Rice,3922619436.453781
F3,Banana,43544602.80361991
F3,Coconut,405054140400.0
F3,Tapioca,356700.0
F3,Turmeric,400794000.0
F3,Groundnut,14843561.0
F3,Maize,37949922.03457173
F3,Onion,1079604.191331924
F3,Rice,8326199583.599998
F3,Groundnut,97979657.0
F3,Maize,194697264.9649123
F3,Onion,7163679.042975869
F3,Rice,62213279.112605035
F3,Banana,227169080.92126697
F3,Brinjal,112047498.0438748
F3,Cabbage,0.0
F3,Coconut,435216272400.0
F3,Mango,5796799050.0
F3,Orange,27332500.0
F3,Papaya,19218272.727272723
F3,Tapioca,73800.0
F3,Tomato,80875922.54182664
F3,Turmeric,409085250.0
F3,Groundnut,16894616.0
F3,Maize,75752152.88132095
F3,Onion,542461.2192899322
F3,Rice,5759376813.630251
F3,Groundnut,166500087.0
F3,Maize,211507207.43343654
F3,Onion,4972561.176824379
F3,Rice,211741714.19495794
F3,Banana,171861034.9882353
F3,Brinjal,161099298.69191626
F3,Cabbage,0.0
F3,Coconut,417852162000.0
F3,Mango,3634479450.0
F3,Orange,24147500.0
F3,Papaya,10473958.636363635
F3,Tomato,139378595.65135077
F3,Turmeric,615210750.0
F3,Groundnut,86235468.0
F3,Maize,238098334.4772962
F3,Onion,723281.6257199096
F3,Rice,8803146181.522688
F3,Soyabean,62393.81868131868
F3,Groundnut,258265806.99999997
F3,Maize,303236861.54282767
F3,Onion,8477286.113217175
F3,Rice,345454326.21176463
F3,Banana,212128205.70045248
F3,Coconut,407300329800.0
F3,Turmeric,1259516250.0
F3,Groundnut,87602838.0
F3,Maize,253740173.9148607
F3,Onion,6084074.851643945
F3,Rice,7625753311.734452
F3,Groundnut,122349229.0
F3,Maize,256190504.98555213
F3,Onion,10631176.248633083
F3,Rice,4477857639.842016
F3,Banana,298599444.31402713
F3,Coconut,290601183600.0
F3,Turmeric,978417750.0
F3,Groundnut,70662643.0
F3,Maize,151074658.67079464
F3,Onion,4637511.600204126
F3,Rice,5700926081.636974
F3,Groundnut,168323247.0
F3,Maize,386360147.34365326
F3,Onion,4759831.286906758
F3,Rice,3889839338.4403358
F3,Banana,320062762.2190045
F3,Coconut,434486236275.0
F3,Turmeric,835004250.0
F3,Groundnut,91158000.0
F3,Maize,154404423.63261095
F3,Rice,10325129304.20168
F3,Groundnut,212702000.0
F3,Maize,684750052.631579
F3,Rice,3882861126.05042
F3,Groundnut,180006664.0
F3,Maize,167864461.43188855
F3,Onion,2770806.816177007
F3,Rice,10493514225.42857
F3,Groundnut,129702640.99999999
F3,Maize,1378663672.1439629
F3,Onion,3073946.909309616
F3,Rice,5117720340.504201
F3,Banana,445024516.438009
F3,Coconut,398022411150.0
F3,Turmeric,1014195750.0
F3,Groundnut,92935581.0
F3,Maize,109687559.9014448
F3,Onion,600961.9390172778
F3,Rice,8578498055.697477
F3,Groundnut,72774470.0
F3,Maize,937677925.0134159
F3,Onion,7020086.367281475
F3,Rice,4648320712.094117
F3,Banana,387597726.5266968
F3,Coconut,483189811650.0
F3,Turmeric,1176553500.0
F3,Groundnut,86250661.0
F3,Maize,74939851.34829722
F3,Onion,212729.88991762046
F3,Rice,7907670904.759663
F3,Groundnut,43436787.0
F3,Maize,959623492.876677
F3,Onion,1111513.674819567
F3,Rice,4021878491.9999995
F3,Banana,373505872.04615384
F3,Turmeric,866913000.0
F3,Groundnut,49468408.0
F3,Maize,129397620.2399381
F3,Onion,537142.9720419917
F3,Rice,10720032687.17647
F3,Groundnut,82862622.0
F3,Maize,977655244.262642
F3,Onion,3403678.2386819273
F3,Rice,343846493.57647055
F3,Banana,396569283.0597285
F3,Coconut,563326873200.0
F3,Turmeric,1434135000.0
F3,Brinjal,50475220.598118275
F3,Cabbage,6894836.974416017
F3,Groundnut,75524403.0
F3,Lemon,32216308.928571433
F3,Maize,166864189.29618165
F3,Mango,10763876550.0
F3,Onion,202093.39542173943
F3,Papaya,55829082.272727266
F3,Rice,9935311922.420166
F3,Tomato,103690407.75179633
F3,Turmeric,1114494750.0
F3,Brinjal,52020380.412346385
F3,Cabbage,13308497.163515015
F3,Groundnut,101899451.0
F3,Maize,1018733534.1847266
F3,Onion,234002.8789093825
F3,Rice,462049536.3630251
F3,Tomato,74136262.33000775
F3,Coconut,702476775000.0
F3,Brinjal,33525285.66628264
F3,Cabbage,8575910.300333703
F3,Groundnut,60802386.0
F3,Lemon,39272356.45054945
F3,Maize,203867545.08152735
F3,Mango,11961971175.0
F3,Papaya,43900940.99999999
F3,Rice,8457910608.050419
F3,Tomato,84301988.58018386
F3,Turmeric,1187206500.0
F3,Brinjal,35697874.01113671
F3,Cabbage,9032723.704115681
F3,Groundnut,52795675.0
F3,Maize,1323507726.7280703
F3,Onion,196775.14817379892
F3,Rice,4399511346.191596
F3,Tomato,57412561.18822866
F3,Banana,504724542.0760181
F3,Coconut,696743775000.0
F3,Brinjal,51992286.59754224
F3,Cabbage,895354.2714126805
F3,Groundnut,40869170.0
F3,Lemon,34838671.41758242
F3,Maize,134586951.52115583
F3,Mango,16371072900.0
F3,Papaya,61024421.99999999
F3,Rice,8628712747.048738
F3,Tomato,54609416.24775457
F3,Turmeric,1134544500.0
F3,Brinjal,46682555.59955837
F3,Cabbage,1431348.665183537
F3,Groundnut,28061471.0
F3,Maize,949473080.3317854
F3,Onion,1223196.8670263176
F3,Rice,2295744375.1865544
F3,Tomato,63062109.47875207
F3,Coconut,811895175000.0
F3,Rice,10924457122.235292
F3,Groundnut,1598303600.0
F3,Maize,11412500.877192983
F3,Rice,1934867980.8403358
F3,Groundnut,730783300.0
F3,Maize,1342647.162022704
F3,Rice,261409523.69747895
F3,Wheat,2284745.653728294
F3,Groundnut,2111826999.9999998
F3,Maize,9398530.134158928
F3,Rice,2424874117.310924
F3,Groundnut,1262538300.0
F3,Maize,2685294.324045408
F3,Rice,486724845.3781512
F3,Wheat,3046327.538304392
F3,Groundnut,1531348049.0
F3,Maize,12761861.2750258
F3,Rice,2465682440.8638654
F3,Groundnut,836420229.0
F3,Maize,4356890.040763674
F3,Rice,390418951.815126
F3,Wheat,4028768.169407558
F3,Onion,832342922.0334257
F3,Groundnut,3104188181.0
F3,Maize,46066224.12899897
F3,Onion,674071883.934716
F3,Rice,3362524922.248739
F3,Groundnut,934688553.0
F3,Maize,6323868.133126936
F3,Onion,126723195.42392652
F3,Rice,416538028.9109243
F3,Wheat,3686056.321348314
F3,Banana,356235901.59819007
F3,Coconut,8718459750.0
F3,Turmeric,463355250.0
F3,Groundnut,2298442619.0
F3,Maize,14084368.729618164
F3,Onion,743772832.3662244
F3,Rice,1331974493.152941
F3,Groundnut,1026530237.9999999
F3,Maize,5692823.9669762645
F3,Onion,198487623.78763577
F3,Rice,1077729121.6739495
F3,Wheat,6671457.308886618
F3,Banana,329343302.24886876
F3,Coconut,7665840000.0
F3,Turmeric,217984500.0
F3,Groundnut,1467157624.0
F3,Maize,12788714.218266254
F3,Onion,558224504.1328279
F3,Rice,1099221578.3294115
F3,Groundnut,405151731.0
F3,Maize,29356980.197626423
F3,Onion,135429166.16880512
F3,Rice,271865904.6453781
F3,Wheat,6602914.939274769
F3,Banana,542530879.9384615
F3,Brinjal,279271248.3630952
F3,Cabbage,0.0
F3,Coconut,8716883175.0
F3,Mango,351618750.0
F3,Orange,204100000.0
F3,Papaya,155430983.7272727
F3,Potato,19139.947138649273
F3,Tomato,1228616697.0734124
F3,Turmeric,143112000.0
F3,Groundnut,2494417126.0
F3,Maize,40709061.95252838
F3,Onion,816143540.9161988
F3,Rice,1100709096.957983
F3,Groundnut,480524204.0
F3,Maize,56015239.59958721
F3,Onion,143204443.64529416
F3,Rice,124437495.86218485
F3,Wheat,1568858.682226762
F3,Banana,262856674.80542988
F3,Brinjal,256206226.40889016
F3,Cabbage,0.0
F3,Coconut,7017192000.0
F3,Grapes,2357212.5
F3,Mango,1526839650.0
F3,Orange,494260000.0
F3,Papaya,108781829.7272727
F3,Tomato,2537270103.542892
F3,Turmeric,241501500.0
F3,Groundnut,2583341755.0
F3,Maize,139514466.60577917
F3,Onion,1246421652.7580738
F3,Rice,2304581985.8621845
F3,Groundnut,561123069.0
F3,Maize,37318877.868421055
F3,Onion,95345536.6610775
F3,Rice,410697330.7663865
F3,Wheat,670192.0584269662
F3,Banana,416840807.47692305
F3,Coconut,9961701750.0
F3,Potato,5382153.135388176
F3,Turmeric,711087750.0
F3,Groundnut,3701166730.0
F3,Maize,344926055.9236326
F3,Onion,1354834122.9073412
F3,Rice,3200199451.905882
F3,Soyabean,6838362.527472527
F3,Groundnut,820376421.0
F3,Maize,46596569.75799794
F3,Onion,322626151.0490632
F3,Rice,721665287.5966386
F3,Wheat,3183412.2775280895
F3,Banana,319378584.4760181
F3,Coconut,4650609600.0
F3,Turmeric,372302250.0
F3,Groundnut,1733718809.0
F3,Maize,268717403.00722396
F3,Onion,1079949877.40304
F3,Rice,2955765140.793277
F3,Soyabean,6601266.0164835155
F3,Groundnut,684459843.0
F3,Maize,88050800.88544892
F3,Onion,158978364.98268571
F3,Rice,402111285.7411764
F3,Wheat,1340384.1168539324
F3,Banana,504547980.07782805
F3,Coconut,8639917650.0
F3,Turmeric,466169250.0
F3,Groundnut,3934987000.0
F3,Maize,698176524.251806
F3,Onion,1318925317.4892468
F3,Rice,3631295475.6302514
F3,Groundnut,1124282000.0
F3,Maize,107411772.96181631
F3,Onion,196775148.17379892
F3,Rice,557819485.7142856
F3,Groundnut,1929267912.0
F3,Maize,607239031.9680083
F3,Onion,1564846388.481264
F3,Rice,3060963333.2168064
F3,Soyabean,1509930.412087912
F3,Groundnut,746918266.0
F3,Maize,208184155.70743036
F3,Onion,219505336.91149667
F3,Rice,1061749234.0537814
F3,Wheat,3084406.632533197
F3,Banana,651469632.8217194
F3,Coconut,13240527300.0
F3,Potato,516778.57274353044
F3,Turmeric,477123750.0
F3,Groundnut,1065910493.9999999
F3,Maize,194737544.379773
F3,Onion,1296881182.6465335
F3,Rice,2805000752.732773
F3,Soyabean,748725.8241758241
F3,Groundnut,814603081.0
F3,Maize,205666692.2786378
F3,Onion,187202303.12750602
F3,Rice,1727173192.3260503
F3,Wheat,1911570.530286006
F3,Banana,617227640.2977376
F3,Coconut,5932733625.0
F3,Potato,264131.27051336
F3,Turmeric,605361750.0
F3,Groundnut,1392180169.0
F3,Maize,526975584.6222911
F3,Onion,1915616703.9664285
F3,Rice,3188047737.22689
F3,Soyabean,2757806.7857142854
F3,Groundnut,900413145.0
F3,Maize,339743437.878225
F3,Onion,447535824.161442
F3,Rice,1155298843.0991595
F3,Wheat,6153581.627374872
F3,Banana,606291831.5348417
F3,Potato,600994.3401535872
F3,Turmeric,758674500.0
F3,Groundnut,316546155.0
F3,Maize,622350525.7765738
F3,Onion,1905214212.3494568
F3,Rice,3651880108.416806
F3,Soyabean,2034038.4890109887
F3,Groundnut,401520604.0
F3,Maize,408997178.4953561
F3,Onion,362470459.4306335
F3,Rice,503590681.5932772
F3,Wheat,1850643.979519918
F3,Banana,205485060.51855204
F3,Coconut,2442258000.0
F3,Potato,1228784.6063012835
F3,Turmeric,1978392750.0
F3,Brinjal,77426553.60023041
F3,Cabbage,1285168.3759733033
F3,Grapes,614925.0
F3,Groundnut,1343805657.0
F3,Lemon,3442413.989010989
F3,Maize,1088631745.4396286
F3,Mango,759126375.0
F3,Onion,1550178662.5714443
F3,Papaya,74669395.63636363
F3,Rice,3027253536.060504
F3,Soyabean,1559845.467032967
F3,Tomato,433025331.5298422
F3,Turmeric,3025552500.0
F3,Brinjal,34021609.72782258
F3,Cabbage,803991.5906562846
F3,Groundnut,677562221.0
F3,Maize,415717127.5412797
F3,Onion,160377064.00889406
F3,Potato,1684315.348201136
F3,Rice,657373857.4588234
F3,Tomato,118995233.0595083
F3,Wheat,3206259.7340653725
F3,Coconut,2825550000.0
F3,Brinjal,42683869.292434715
F3,Cabbage,231452.12458286982
F3,Grapes,3108787.5
F3,Groundnut,2068192703.9999998
F3,Lemon,1982542.087912088
F3,Maize,1425441499.2688339
F3,Mango,693392175.0
F3,Onion,1595064669.344062
F3,Papaya,48289113.272727266
F3,Rice,3722985686.3899155
F3,Soyabean,1010779.8626373626
F3,Tomato,223083618.17939663
F3,Turmeric,1623326250.0
F3,Brinjal,63538844.48204684
F3,Cabbage,4001685.417130144
F3,Groundnut,522396111.99999994
F3,Maize,656527609.2858617
F3,Onion,329874922.0480061
F3,Rice,1290827102.8537812
F3,Soyabean,399320.43956043955
F3,Tomato,113051527.5838734
F3,Turmeric,904500.0
F3,Wheat,1538395.406843718
F3,Banana,568739301.5447963
F3,Coconut,1187550000.0
F3,Potato,934029.4203660846
F3,Wheat,1538395.406843718
F3,Brinjal,162710010.7406874
F3,Cabbage,828354.9721913235
F3,Grapes,3928687.5
F3,Groundnut,1027153150.9999999
F3,Lemon,11444674.780219782
F3,Maize,931239931.8715171
F3,Mango,534830625.0
